EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,BusinessTravel,OverTime,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,NumCompaniesWorked,MonthlyIncome,SalaryBand,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,PerformanceRating,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,DistanceFromHome,Attrition
EMP0900,19,Male,Married,Research & Development,Research Director,2,Marketing,Travel_Rarely,Yes,0,0,0,8,5421,Medium,15,1,6,3,3,4,4,1,6,Yes
EMP0901,30,Male,Single,Human Resources,Manager,4,Other,Travel_Rarely,No,12,2,6,8,1175,Low,19,1,1,3,4,1,1,4,19,No
EMP0902,57,Female,Single,Sales,Sales Executive,1,Medical,Travel_Rarely,No,10,3,7,5,2183,Low,23,3,5,3,4,4,1,4,27,No
EMP0903,19,Female,Single,Research & Development,Healthcare Representative,1,Life Sciences,Non-Travel,No,5,4,2,2,11185,High,20,3,4,3,2,4,1,1,25,Yes
EMP0904,37,Male,Divorced,Research & Development,Manager,5,Other,Travel_Rarely,No,12,7,5,0,2639,Low,25,2,4,3,4,3,4,3,8,No
EMP0905,18,Female,Divorced,Research & Development,Healthcare Representative,3,Marketing,Travel_Rarely,Yes,6,2,0,7,10090,High,11,1,0,3,4,1,4,1,6,No
EMP0906,54,Male,Divorced,Research & Development,Research Director,1,Medical,Travel_Rarely,No,10,2,2,9,5920,Medium,19,2,3,3,4,2,3,2,20,No
EMP0907,26,Male,Married,Research & Development,Manager,2,Life Sciences,Travel_Rarely,No,13,0,6,2,4455,Medium,15,3,0,3,1,2,2,3,23,No
EMP0908,34,Male,Single,Sales,Sales Representative,5,Human Resources,Travel_Rarely,No,5,3,0,6,2007,Low,11,1,1,3,4,2,2,2,29,No
EMP0909,26,Male,Married,Research & Development,Research Scientist,3,Marketing,Travel_Rarely,No,5,5,5,9,1568,Low,20,0,0,3,2,1,4,2,15,No
EMP0910,28,Male,Married,Research & Development,Laboratory Technician,5,Life Sciences,Travel_Frequently,No,1,1,1,5,2380,Low,18,2,5,3,3,2,4,3,27,No
EMP0911,32,Male,Divorced,Sales,Sales Representative,1,Medical,Travel_Rarely,No,5,2,2,2,14612,Very High,17,3,2,4,4,1,1,4,3,No
EMP0912,41,Female,Single,Research & Development,Research Scientist,3,Medical,Travel_Rarely,No,3,3,3,5,7594,High,24,1,5,3,3,3,4,2,10,No
EMP0913,55,Female,Single,Sales,Sales Executive,4,Human Resources,Travel_Frequently,Yes,8,7,7,2,3165,Medium,16,3,0,3,4,3,1,1,15,No
EMP0914,52,Male,Married,Sales,Sales Executive,3,Marketing,Travel_Rarely,No,14,5,4,8,2020,Low,12,2,3,3,2,1,4,4,24,No
EMP0915,47,Male,Divorced,Research & Development,Healthcare Representative,2,Marketing,Travel_Rarely,No,11,7,0,0,19981,Very High,15,3,5,3,1,2,2,4,16,No
EMP0916,48,Female,Divorced,Research & Development,Research Scientist,4,Other,Travel_Frequently,No,0,0,0,7,1241,Low,13,3,5,3,2,1,3,3,17,No
EMP0917,22,Male,Married,Research & Development,Manager,4,Life Sciences,Travel_Rarely,Yes,12,5,1,4,1568,Low,12,0,5,3,1,1,4,1,19,No
EMP0918,31,Female,Divorced,Sales,Manager,2,Other,Travel_Rarely,No,7,4,2,3,3037,Medium,24,3,3,3,4,4,1,1,11,Yes
EMP0919,28,Female,Married,Research & Development,Healthcare Representative,4,Medical,Travel_Rarely,Yes,4,4,4,0,14848,Very High,20,1,5,3,4,1,3,4,16,Yes
EMP0920,26,Male,Divorced,Sales,Manager,1,Medical,Travel_Rarely,No,0,0,0,8,2771,Low,11,1,1,3,1,4,1,2,5,No
EMP0921,51,Male,Divorced,Research & Development,Manager,3,Human Resources,Travel_Rarely,No,3,0,2,8,2533,Low,19,0,4,3,2,3,1,2,5,No
EMP0922,29,Male,Divorced,Human Resources,Human Resources,3,Human Resources,Travel_Frequently,No,0,0,0,4,16662,Very High,12,1,3,3,2,4,3,1,26,No
EMP0923,52,Male,Single,Research & Development,Manager,2,Marketing,Travel_Rarely,Yes,5,1,4,8,2621,Low,23,3,1,3,1,1,3,4,14,No
EMP0924,52,Male,Single,Research & Development,Healthcare Representative,1,Other,Travel_Frequently,No,1,1,1,9,1869,Low,21,3,3,4,4,3,3,4,18,No
EMP0925,18,Female,Married,Research & Development,Laboratory Technician,4,Medical,Travel_Frequently,No,14,3,6,8,4270,Medium,11,1,3,3,1,4,4,4,26,No
EMP0926,57,Male,Married,Research & Development,Research Scientist,3,Life Sciences,Travel_Rarely,No,4,2,0,6,7272,High,24,2,4,3,4,1,3,3,8,No
EMP0927,39,Male,Divorced,Research & Development,Research Director,3,Technical Degree,Travel_Rarely,No,6,3,6,7,5333,Medium,17,3,2,3,1,3,4,1,5,No
EMP0928,46,Male,Single,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,No,1,1,1,0,18078,Very High,19,1,1,4,4,4,2,1,7,Yes
EMP0929,25,Male,Single,Research & Development,Manager,3,Human Resources,Travel_Rarely,No,5,2,2,3,7778,High,16,3,3,3,1,1,2,2,16,No
EMP0930,28,Male,Married,Sales,Sales Executive,5,Life Sciences,Non-Travel,Yes,5,5,5,9,1711,Low,18,3,6,3,3,1,1,2,23,No
EMP0931,58,Male,Single,Sales,Manager,2,Medical,Travel_Frequently,Yes,4,0,4,9,17081,Very High,25,0,3,3,4,2,1,1,14,No
EMP0932,54,Male,Married,Research & Development,Manager,4,Other,Travel_Rarely,No,4,4,1,3,4722,Medium,21,1,0,3,2,2,4,1,5,No
EMP0933,31,Female,Married,Sales,Sales Executive,4,Marketing,Travel_Rarely,No,13,7,0,8,1773,Low,17,3,5,3,1,4,1,2,24,Yes
EMP0934,47,Male,Married,Sales,Sales Executive,2,Other,Travel_Rarely,No,2,2,2,2,4777,Medium,19,2,2,3,2,4,2,1,9,No
EMP0935,52,Female,Single,Human Resources,Human Resources,1,Technical Degree,Non-Travel,No,14,0,0,9,1746,Low,17,1,4,3,1,4,4,2,4,No
EMP0936,38,Male,Divorced,Research & Development,Healthcare Representative,2,Marketing,Travel_Rarely,Yes,9,0,7,9,1614,Low,23,2,6,3,2,1,4,1,4,No
EMP0937,54,Male,Married,Research & Development,Healthcare Representative,3,Technical Degree,Travel_Frequently,No,14,6,4,0,2447,Low,16,1,1,4,2,4,3,3,16,No
EMP0938,22,Male,Divorced,Research & Development,Manager,3,Technical Degree,Travel_Rarely,No,9,3,6,4,3937,Medium,11,2,3,4,1,1,4,3,24,No
EMP0939,36,Female,Married,Research & Development,Research Director,2,Medical,Travel_Rarely,No,10,3,1,6,8578,High,19,2,5,3,1,4,1,4,17,Yes
EMP0940,31,Male,Single,Sales,Manager,2,Medical,Travel_Rarely,Yes,11,6,5,3,5210,Medium,20,1,1,3,2,1,2,1,15,Yes
EMP0941,43,Male,Single,Research & Development,Healthcare Representative,4,Human Resources,Travel_Rarely,No,1,1,0,8,12907,Very High,15,0,4,3,2,1,1,2,4,No
EMP0942,21,Male,Single,Sales,Sales Executive,4,Human Resources,Travel_Rarely,No,6,2,1,5,1204,Low,23,0,2,4,2,2,2,1,6,No
EMP0943,42,Male,Married,Research & Development,Healthcare Representative,5,Technical Degree,Non-Travel,Yes,0,0,0,5,2003,Low,12,1,0,3,4,3,3,1,16,No
EMP0944,59,Male,Single,Research & Development,Laboratory Technician,5,Other,Travel_Rarely,No,5,5,2,2,2329,Low,25,3,2,3,4,1,2,4,29,No
EMP0945,42,Female,Married,Research & Development,Healthcare Representative,3,Human Resources,Travel_Rarely,Yes,5,5,5,9,1954,Low,24,1,0,3,3,4,3,2,4,No
EMP0946,35,Male,Married,Research & Development,Manager,5,Medical,Non-Travel,No,2,2,2,9,1052,Low,22,1,1,3,4,2,1,1,6,No
EMP0947,57,Female,Single,Research & Development,Research Director,5,Human Resources,Non-Travel,No,1,0,1,4,6864,High,21,3,2,3,4,4,3,2,5,No
EMP0948,25,Male,Single,Sales,Sales Representative,1,Technical Degree,Travel_Rarely,No,11,7,3,9,13518,Very High,18,1,2,3,1,4,4,1,16,No
EMP0949,56,Female,Married,Research & Development,Manager,2,Marketing,Travel_Rarely,No,1,1,0,5,16150,Very High,23,1,2,3,3,1,4,4,25,No
EMP0950,57,Female,Divorced,Sales,Sales Representative,4,Other,Travel_Rarely,No,13,1,7,3,1163,Low,14,3,4,3,3,1,2,2,16,No
EMP0951,31,Male,Single,Sales,Sales Representative,5,Other,Travel_Rarely,Yes,12,6,1,2,10302,High,24,3,1,3,4,3,1,1,10,No
EMP0952,49,Female,Single,Sales,Sales Executive,4,Life Sciences,Travel_Rarely,Yes,8,6,0,4,2510,Low,13,0,6,4,1,1,1,3,9,No
EMP0953,55,Female,Divorced,Research & Development,Manager,5,Human Resources,Travel_Rarely,No,10,2,2,6,2653,Low,23,2,0,3,1,1,2,2,4,No
EMP0954,50,Male,Single,Research & Development,Research Scientist,5,Other,Non-Travel,No,4,4,2,5,10341,High,11,2,2,3,3,3,4,4,29,No
EMP0955,40,Male,Divorced,Sales,Sales Representative,3,Medical,Travel_Rarely,No,6,2,6,1,5587,Medium,15,0,1,4,1,4,3,3,14,Yes
EMP0956,32,Female,Single,Research & Development,Manufacturing Director,1,Marketing,Travel_Frequently,No,11,4,6,0,1487,Low,13,0,6,3,2,3,2,2,4,No
EMP0957,50,Male,Divorced,Research & Development,Laboratory Technician,2,Medical,Travel_Rarely,No,4,4,4,4,3601,Medium,25,2,5,3,4,3,3,2,12,No
EMP0958,42,Male,Single,Sales,Manager,2,Human Resources,Travel_Rarely,No,6,6,6,4,2931,Low,14,0,4,3,2,3,3,2,24,No
EMP0959,34,Female,Divorced,Research & Development,Manager,3,Technical Degree,Travel_Rarely,No,12,0,5,5,10412,High,25,1,4,3,3,2,1,2,10,No
EMP0960,50,Male,Single,Research & Development,Laboratory Technician,3,Life Sciences,Non-Travel,No,3,2,1,2,5588,Medium,19,0,5,3,3,4,4,1,4,No
EMP0961,19,Female,Married,Research & Development,Laboratory Technician,2,Life Sciences,Travel_Rarely,No,7,2,4,0,13525,Very High,21,0,1,3,1,2,3,1,18,Yes
EMP0962,31,Female,Single,Research & Development,Research Director,2,Marketing,Travel_Rarely,Yes,12,1,0,3,1792,Low,24,0,0,3,1,2,4,2,13,Yes
EMP0963,57,Female,Single,Sales,Manager,1,Other,Non-Travel,Yes,10,0,0,3,3545,Medium,17,0,1,3,3,1,1,4,13,No
EMP0964,57,Male,Married,Research & Development,Research Director,5,Other,Travel_Rarely,Yes,13,0,2,9,4463,Medium,21,2,1,3,3,3,2,1,14,No
EMP0965,56,Male,Married,Research & Development,Laboratory Technician,1,Other,Travel_Frequently,Yes,9,5,0,1,4260,Medium,15,3,3,3,2,3,2,2,18,Yes
EMP0966,23,Male,Divorced,Research & Development,Research Scientist,2,Life Sciences,Travel_Rarely,No,12,4,1,7,2518,Low,18,2,6,3,2,2,1,2,1,No
EMP0967,23,Male,Married,Sales,Sales Representative,5,Technical Degree,Travel_Rarely,No,10,5,3,5,7555,High,16,2,4,4,1,1,1,4,21,No
EMP0968,20,Male,Divorced,Research & Development,Research Director,2,Other,Travel_Rarely,No,9,7,7,2,9690,High,20,3,0,3,2,1,3,4,16,Yes
EMP0969,24,Male,Married,Research & Development,Manufacturing Director,1,Medical,Travel_Rarely,No,6,0,5,0,18826,Very High,12,2,3,3,1,1,1,4,15,No
EMP0970,25,Male,Divorced,Sales,Sales Representative,1,Other,Travel_Rarely,No,9,6,2,2,9572,High,17,1,5,3,1,4,2,3,22,No
EMP0971,59,Male,Divorced,Research & Development,Manager,1,Technical Degree,Travel_Rarely,Yes,14,1,7,7,10443,High,11,3,1,3,4,2,4,2,25,Yes
EMP0972,32,Female,Married,Research & Development,Manufacturing Director,5,Marketing,Travel_Rarely,Yes,4,4,4,3,4941,Medium,13,1,5,3,1,4,4,4,5,No
EMP0973,46,Female,Divorced,Research & Development,Manager,4,Marketing,Non-Travel,Yes,10,6,5,2,6330,High,22,2,4,3,2,1,4,2,29,Yes
EMP0974,50,Female,Divorced,Research & Development,Manager,4,Life Sciences,Travel_Rarely,No,5,0,5,3,2963,Low,11,2,3,3,3,1,4,1,6,Yes
EMP0975,47,Female,Single,Research & Development,Research Director,2,Technical Degree,Travel_Rarely,Yes,4,4,3,3,3867,Medium,24,3,6,3,3,1,1,2,6,Yes
EMP0976,56,Male,Married,Human Resources,Manager,5,Medical,Travel_Rarely,No,6,3,6,1,2573,Low,25,2,3,3,2,3,1,2,3,No
EMP0977,44,Female,Single,Research & Development,Manufacturing Director,3,Technical Degree,Travel_Frequently,No,11,6,0,3,5305,Medium,11,0,0,3,3,2,4,3,16,No
EMP0978,53,Female,Divorced,Sales,Sales Executive,4,Medical,Travel_Rarely,No,1,1,1,8,2614,Low,25,1,6,3,1,3,1,1,12,No
EMP0979,46,Male,Single,Research & Development,Research Scientist,5,Medical,Travel_Rarely,Yes,4,3,4,3,17826,Very High,15,1,1,3,3,4,3,1,4,No
EMP0980,55,Male,Single,Research & Development,Research Scientist,5,Technical Degree,Travel_Rarely,No,14,1,1,0,1365,Low,16,0,0,3,2,3,1,3,1,No
EMP0981,50,Male,Married,Human Resources,Manager,4,Human Resources,Non-Travel,No,9,4,5,0,1693,Low,22,3,3,3,3,2,3,4,4,No
EMP0982,54,Male,Married,Research & Development,Research Scientist,5,Technical Degree,Travel_Rarely,No,14,2,5,0,3709,Medium,13,3,6,3,1,3,3,4,1,No
EMP0983,44,Male,Divorced,Sales,Manager,5,Medical,Travel_Rarely,No,2,0,2,4,2229,Low,24,0,3,3,1,1,1,2,21,No
EMP0984,50,Male,Divorced,Research & Development,Manufacturing Director,4,Other,Travel_Frequently,Yes,8,5,0,5,1866,Low,13,0,0,4,2,4,4,3,27,Yes
EMP0985,21,Female,Married,Research & Development,Laboratory Technician,1,Marketing,Travel_Rarely,Yes,12,7,6,5,2451,Low,13,1,3,3,2,4,3,4,27,No
EMP0986,39,Male,Single,Human Resources,Manager,2,Marketing,Travel_Frequently,No,5,4,1,5,4605,Medium,11,0,6,3,2,1,1,1,8,No
EMP0987,19,Male,Married,Human Resources,Human Resources,3,Life Sciences,Travel_Rarely,No,12,5,0,8,4681,Medium,15,0,2,3,4,1,2,3,24,No
EMP0988,27,Female,Married,Research & Development,Laboratory Technician,2,Marketing,Travel_Rarely,No,9,4,5,0,7018,High,11,0,4,4,4,1,4,4,5,No
EMP0989,22,Male,Married,Sales,Sales Executive,1,Human Resources,Travel_Rarely,No,2,0,2,9,8578,High,20,2,1,3,1,2,2,1,26,No
EMP0990,27,Female,Single,Research & Development,Healthcare Representative,1,Medical,Non-Travel,No,6,2,6,5,3560,Medium,20,0,4,3,4,3,3,3,2,No
EMP0991,50,Male,Married,Sales,Sales Representative,5,Technical Degree,Travel_Rarely,No,3,0,0,7,2657,Low,13,2,1,3,4,4,2,2,12,No
EMP0992,55,Female,Married,Sales,Sales Representative,2,Technical Degree,Non-Travel,No,13,2,0,7,1469,Low,23,1,6,3,3,3,1,2,22,Yes
EMP0993,30,Male,Married,Research & Development,Manufacturing Director,1,Human Resources,Travel_Rarely,No,2,2,2,2,8024,High,16,1,3,3,4,1,4,1,17,No
EMP0994,48,Male,Married,Sales,Sales Executive,2,Marketing,Travel_Frequently,No,7,1,3,4,2702,Low,21,3,6,3,3,1,3,4,7,No
EMP0995,53,Male,Divorced,Research & Development,Manager,1,Medical,Travel_Rarely,No,12,2,6,9,2285,Low,16,1,0,3,2,3,1,4,11,No
EMP0996,41,Female,Married,Human Resources,Human Resources,3,Marketing,Travel_Rarely,Yes,3,3,3,3,8711,High,13,3,0,4,3,4,4,3,4,No
EMP0997,32,Female,Single,Research & Development,Laboratory Technician,1,Life Sciences,Non-Travel,Yes,10,4,6,0,5051,Medium,19,2,3,3,3,2,3,1,5,No
EMP0998,46,Male,Divorced,Sales,Sales Executive,2,Marketing,Travel_Rarely,No,0,0,0,8,2080,Low,18,0,1,3,2,3,3,4,6,Yes
EMP0999,25,Female,Married,Research & Development,Healthcare Representative,5,Life Sciences,Travel_Rarely,Yes,5,5,3,4,2217,Low,21,1,3,4,2,1,3,2,11,No
EMP1000,22,Male,Single,Sales,Sales Executive,2,Technical Degree,Travel_Rarely,Yes,9,3,1,1,15076,Very High,13,0,1,3,1,1,3,1,1,No
EMP1001,46,Female,Married,Research & Development,Healthcare Representative,4,Medical,Non-Travel,Yes,10,1,2,1,11529,High,15,3,3,3,1,2,2,2,25,No
EMP1002,21,Female,Married,Human Resources,Manager,2,Other,Travel_Rarely,No,10,2,2,6,10420,High,15,2,3,3,1,3,2,1,10,No
EMP1003,29,Male,Divorced,Research & Development,Healthcare Representative,3,Life Sciences,Travel_Rarely,No,0,0,0,3,5285,Medium,25,1,3,3,1,2,2,3,20,No
EMP1004,19,Male,Married,Research & Development,Healthcare Representative,3,Marketing,Travel_Rarely,No,4,1,3,0,4683,Medium,24,0,0,3,3,2,3,4,24,No
EMP1005,44,Female,Married,Research & Development,Laboratory Technician,3,Marketing,Travel_Rarely,Yes,6,6,6,4,18241,Very High,15,3,1,3,3,4,2,4,21,No
EMP1006,48,Female,Single,Sales,Sales Executive,1,Technical Degree,Travel_Rarely,No,14,7,4,1,16357,Very High,13,0,5,4,1,4,4,4,11,No
EMP1007,53,Female,Married,Research & Development,Healthcare Representative,3,Human Resources,Travel_Rarely,No,5,5,1,6,1632,Low,15,1,3,3,4,1,3,2,24,No
EMP1008,53,Female,Divorced,Research & Development,Healthcare Representative,2,Other,Travel_Rarely,No,13,1,6,8,6027,High,15,0,4,3,1,3,4,4,17,Yes
EMP1009,43,Male,Divorced,Research & Development,Laboratory Technician,5,Human Resources,Travel_Rarely,No,1,1,1,0,2174,Low,14,2,4,3,4,4,4,1,8,No
EMP1010,44,Female,Single,Sales,Sales Executive,3,Marketing,Travel_Rarely,Yes,10,3,0,1,1181,Low,14,1,6,3,2,1,2,2,27,No
EMP1011,22,Male,Single,Sales,Manager,2,Human Resources,Non-Travel,No,3,2,3,5,6431,High,12,3,6,3,3,3,3,3,13,No
EMP1012,37,Female,Married,Sales,Manager,1,Other,Travel_Rarely,No,10,6,3,7,4308,Medium,19,1,0,3,3,1,2,2,27,No
EMP1013,28,Male,Married,Research & Development,Laboratory Technician,1,Other,Travel_Frequently,No,14,4,7,6,15659,Very High,25,3,2,3,4,4,2,3,20,No
EMP1014,27,Male,Married,Research & Development,Research Scientist,5,Medical,Travel_Rarely,No,1,1,1,8,2151,Low,17,3,5,3,1,1,2,2,18,No
EMP1015,57,Male,Married,Research & Development,Healthcare Representative,5,Human Resources,Travel_Rarely,No,10,6,6,1,5030,Medium,11,1,0,3,3,3,3,4,27,No
EMP1016,55,Male,Married,Research & Development,Research Scientist,2,Medical,Travel_Rarely,No,0,0,0,8,17127,Very High,15,3,2,3,4,3,3,3,22,No
EMP1017,23,Male,Divorced,Sales,Sales Executive,5,Marketing,Travel_Rarely,No,14,4,7,3,12227,Very High,12,1,0,3,2,1,2,4,16,Yes
EMP1018,25,Female,Married,Research & Development,Manager,5,Marketing,Non-Travel,No,2,1,2,2,2336,Low,20,2,6,3,2,3,4,2,2,No
EMP1019,40,Female,Single,Research & Development,Research Scientist,1,Marketing,Travel_Rarely,No,2,2,2,6,4237,Medium,16,2,4,3,3,1,4,3,5,No
EMP1020,43,Male,Married,Research & Development,Manufacturing Director,2,Technical Degree,Travel_Rarely,Yes,14,6,1,4,5975,Medium,17,0,3,3,1,3,3,1,18,Yes
EMP1021,29,Female,Divorced,Research & Development,Research Scientist,5,Human Resources,Travel_Rarely,No,11,0,6,4,1331,Low,22,2,1,4,4,1,1,1,3,No
EMP1022,43,Female,Divorced,Research & Development,Manufacturing Director,2,Life Sciences,Travel_Rarely,No,6,4,6,1,19623,Very High,12,3,6,3,3,1,2,2,27,No
EMP1023,30,Male,Married,Research & Development,Healthcare Representative,3,Other,Travel_Frequently,No,0,0,0,5,18367,Very High,21,0,3,4,2,1,2,3,22,No
EMP1024,57,Male,Married,Sales,Manager,1,Life Sciences,Travel_Rarely,Yes,8,4,1,5,1453,Low,16,0,4,3,1,2,1,1,17,Yes
EMP1025,35,Female,Divorced,Sales,Manager,1,Marketing,Travel_Rarely,No,10,0,5,3,1350,Low,25,1,1,4,4,3,3,4,16,No
EMP1026,42,Female,Married,Research & Development,Healthcare Representative,1,Human Resources,Travel_Rarely,No,5,5,5,4,1229,Low,23,0,2,3,3,4,4,4,6,No
EMP1027,50,Male,Married,Sales,Sales Executive,4,Medical,Travel_Rarely,No,3,0,3,6,16928,Very High,13,1,2,3,4,1,3,2,19,No
EMP1028,57,Female,Divorced,Research & Development,Manufacturing Director,2,Life Sciences,Travel_Rarely,No,2,0,2,7,1418,Low,19,0,4,3,1,2,4,4,7,No
EMP1029,29,Male,Divorced,Sales,Sales Representative,3,Marketing,Non-Travel,No,14,7,7,5,4940,Medium,25,2,1,3,1,4,4,4,18,Yes
EMP1030,53,Male,Married,Research & Development,Research Director,5,Life Sciences,Travel_Frequently,Yes,2,2,2,4,3171,Medium,14,1,3,3,2,1,3,4,14,Yes
EMP1031,21,Male,Married,Sales,Sales Executive,3,Life Sciences,Travel_Frequently,No,1,1,1,2,4244,Medium,13,3,4,3,1,4,2,1,6,No
EMP1032,22,Male,Married,Research & Development,Manager,2,Other,Travel_Rarely,Yes,1,1,0,6,2809,Low,23,0,2,3,3,2,2,3,8,Yes
EMP1033,54,Female,Single,Human Resources,Manager,1,Life Sciences,Travel_Rarely,Yes,13,5,3,7,1048,Low,21,2,4,3,4,4,2,2,15,No
EMP1034,25,Female,Divorced,Sales,Sales Executive,4,Marketing,Travel_Rarely,No,11,6,4,2,12698,Very High,13,2,3,4,1,1,4,3,15,No
EMP1035,59,Male,Married,Sales,Sales Executive,2,Other,Travel_Rarely,No,12,0,2,4,12437,Very High,12,1,0,3,1,4,2,3,15,No
EMP1036,45,Male,Divorced,Research & Development,Healthcare Representative,2,Marketing,Non-Travel,No,9,6,5,1,6915,High,22,1,5,3,3,4,4,3,16,Yes
EMP1037,48,Female,Single,Research & Development,Research Scientist,5,Technical Degree,Travel_Rarely,No,4,4,2,9,2702,Low,19,1,5,3,4,1,2,1,1,No
EMP1038,26,Female,Married,Sales,Sales Representative,3,Technical Degree,Non-Travel,No,8,4,1,9,2150,Low,18,3,6,3,4,2,3,4,11,Yes
EMP1039,46,Female,Single,Research & Development,Research Scientist,3,Technical Degree,Travel_Rarely,No,1,0,1,3,3600,Medium,15,3,5,3,2,2,1,2,27,No
EMP1040,31,Female,Married,Sales,Manager,5,Life Sciences,Travel_Rarely,Yes,1,1,1,3,2800,Low,24,3,0,3,2,4,4,3,29,Yes
EMP1041,57,Male,Married,Research & Development,Research Director,4,Human Resources,Travel_Rarely,No,11,1,5,7,16710,Very High,24,0,3,3,4,3,3,4,25,No
EMP1042,58,Female,Married,Research & Development,Manufacturing Director,1,Marketing,Travel_Rarely,No,5,0,2,2,3466,Medium,23,3,6,4,3,4,4,1,5,No
EMP1043,39,Male,Single,Research & Development,Manager,1,Technical Degree,Travel_Frequently,No,12,7,7,4,2858,Low,19,1,1,3,3,3,4,3,5,No
EMP1044,28,Male,Single,Research & Development,Research Scientist,4,Human Resources,Travel_Rarely,Yes,14,0,4,4,18375,Very High,23,2,4,3,2,4,3,4,29,Yes
EMP1045,40,Male,Single,Sales,Manager,5,Technical Degree,Travel_Rarely,No,9,5,2,1,14914,Very High,12,2,3,3,1,2,2,1,28,No
EMP1046,18,Male,Single,Research & Development,Manager,2,Technical Degree,Travel_Rarely,Yes,1,1,1,8,1469,Low,16,1,0,3,3,4,4,4,21,No
EMP1047,54,Female,Married,Sales,Sales Executive,3,Human Resources,Travel_Rarely,Yes,11,2,1,3,4019,Medium,17,3,6,3,1,4,1,2,6,No
EMP1048,38,Female,Married,Research & Development,Manufacturing Director,2,Technical Degree,Travel_Rarely,No,3,3,3,8,1225,Low,16,3,2,3,3,3,1,4,2,No
EMP1049,43,Male,Married,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,No,5,5,5,8,4547,Medium,25,1,5,3,4,2,3,4,6,No
EMP1050,53,Male,Married,Research & Development,Laboratory Technician,2,Life Sciences,Travel_Rarely,No,4,4,4,1,1085,Low,13,2,5,3,2,3,1,2,14,No
EMP1051,40,Male,Single,Sales,Sales Executive,5,Other,Travel_Rarely,No,0,0,0,8,3660,Medium,20,0,3,3,1,4,3,2,11,Yes
EMP1052,18,Male,Single,Sales,Sales Executive,5,Life Sciences,Travel_Frequently,No,14,5,4,8,12277,Very High,24,2,5,4,1,1,3,4,4,No
EMP1053,57,Female,Single,Research & Development,Manufacturing Director,4,Medical,Travel_Rarely,No,5,5,4,1,3801,Medium,20,3,5,3,4,4,4,2,24,No
EMP1054,32,Female,Divorced,Research & Development,Manufacturing Director,2,Other,Travel_Frequently,No,0,0,0,5,1398,Low,20,2,3,3,3,4,3,4,29,Yes
EMP1055,38,Female,Married,Sales,Sales Executive,2,Technical Degree,Travel_Frequently,Yes,2,2,0,8,3703,Medium,19,3,3,3,1,3,3,3,27,No
EMP1056,26,Female,Single,Research & Development,Manager,4,Medical,Non-Travel,No,9,6,5,3,2160,Low,24,2,6,3,3,1,2,4,25,No
EMP1057,26,Female,Single,Sales,Sales Representative,4,Marketing,Travel_Frequently,No,4,4,4,1,9492,High,25,1,0,3,4,1,4,1,9,No
EMP1058,27,Male,Divorced,Research & Development,Research Scientist,5,Human Resources,Non-Travel,No,13,1,0,6,3305,Medium,22,3,0,3,2,3,1,2,24,No
EMP1059,43,Male,Married,Research & Development,Laboratory Technician,5,Marketing,Travel_Rarely,No,9,7,4,8,1912,Low,18,0,5,3,1,2,2,3,3,No
EMP1060,58,Male,Married,Research & Development,Manufacturing Director,2,Medical,Travel_Rarely,No,12,3,4,5,2056,Low,25,0,6,3,3,1,2,2,26,Yes
EMP1061,52,Male,Married,Sales,Sales Representative,5,Life Sciences,Travel_Frequently,No,4,2,4,3,10682,High,18,1,3,3,1,1,4,2,16,No
EMP1062,42,Female,Single,Research & Development,Manager,5,Technical Degree,Travel_Rarely,No,12,1,6,0,1752,Low,18,2,3,3,3,3,4,2,11,Yes
EMP1063,43,Male,Divorced,Sales,Sales Representative,2,Other,Travel_Rarely,Yes,9,1,5,3,11960,High,19,1,5,3,3,2,2,1,27,Yes
EMP1064,28,Male,Divorced,Human Resources,Manager,4,Technical Degree,Travel_Rarely,No,5,5,5,2,2209,Low,11,1,1,4,3,2,4,1,4,No
EMP1065,55,Male,Single,Sales,Manager,2,Life Sciences,Travel_Frequently,No,14,4,6,6,1861,Low,18,0,2,3,4,4,4,4,1,No
EMP1066,19,Female,Divorced,Research & Development,Research Scientist,1,Technical Degree,Travel_Rarely,No,11,2,7,9,4605,Medium,12,0,4,3,2,4,3,1,25,No
EMP1067,24,Male,Married,Human Resources,Manager,2,Human Resources,Travel_Rarely,Yes,9,4,1,4,16868,Very High,14,3,4,3,1,3,4,2,21,No
